Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.141982550331591,-0.0449776887077858,-0.0201281379637982,0,0,0,8.3349118107069,0.0115670401460947,6.14001253524358E-06,-0.00089972879961413,0.0302239682852884,4.05745548139952E-06,0.0308612658208841,0,0,0,0,0,0,package://rocr/meshes/base_link.STL,0.650980392156863,0.619607843137255,0.588235294117647,1,0,0,0,0,0,0,package://rocr/meshes/base_link.STL,,base_plate_diff-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link_right_arm,0.105749170017255,0.041732238071937,0.0288280104468748,0,0,0,0.165316765586137,0.00061062074620645,-0.000197454180877903,-0.000122729645879153,0.000702185352603572,-0.000186690232637552,0.000631933215587882,0,0,0,0,0,0,package://rocr/meshes/link_right_arm.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://rocr/meshes/link_right_arm.STL,,left_arm_final_diff-1,Origin_joint_right_arm,Axis_joint_right_arm,joint_right_arm,prismatic,-0.36753,0,-0.072,1.5708,0,0,base_link,0,0,1,0,0,0,0,,,,,,,,
link_left_arm,-0.0655989557893638,0.0418008535608141,0.127140611347727,0,0,0,0.160992890586137,0.000595308316329433,-8.90928279875956E-05,5.62513948424321E-05,0.000548684708610842,0.000182030001506834,0.000479899493032254,0,0,0,0,0,0,package://rocr/meshes/link_left_arm.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://rocr/meshes/link_left_arm.STL,,right_arm_final_diff-1,Origin_joint_left_arm,Axis_joint_left_arm,joint_left_arm,prismatic,-0.214,0.066815,-0.072,1.5708,0,0,base_link,0,0,1,0,0,0,0,,,,,,,,
link_right_rim,-5.55111512312578E-17,0,-0.0113891093112037,0,0,0,0.400654705302582,0.000116204274958593,0,-8.65078073008246E-22,0.000116204274958593,1.33721445129206E-21,0.000203418948332367,0,0,0,0,0,0,package://rocr/meshes/link_right_rim.STL,0.650980392156863,0.619607843137255,0.588235294117647,1,0,0,0,0,0,0,package://rocr/meshes/link_right_rim.STL,,wheel_diff-2,Origin_joint_right_rim,Axis_joint_right_rim,joint_right_rim,continuous,-0.175,0.003,-0.041947,1.5708,-0.40272,0,base_link,0,0,1,,,,,,,,,,,,
link_right_tyre,5.55111512312578E-17,6.93889390390723E-18,0.01,0,0,0,0.00856487122656644,4.45967200170225E-06,-1.94368867832977E-37,1.61583291242869E-36,4.45967200170225E-06,-8.20718180003796E-38,8.22926245649565E-06,0,0,0,0,0,0,package://rocr/meshes/link_right_tyre.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://rocr/meshes/link_right_tyre.STL,,tyre_diff-2,Origin_joint_right_tyre,,joint_right_tyre,fixed,0,0,-0.022,0,0,-0.40272,link_right_rim,0,0,0,,,,,,,,,,,,
link_left_rim,0,0,-0.0113891093112036,0,0,0,0.400654705302582,0.000116204274958593,-1.27054942088145E-21,-2.31363573191647E-21,0.000116204274958593,-2.30004572317806E-22,0.000203418948332367,0,0,0,0,0,0,package://rocr/meshes/link_left_rim.STL,0.650980392156863,0.619607843137255,0.588235294117647,1,0,0,0,0,0,0,package://rocr/meshes/link_left_rim.STL,,wheel_diff-1,Origin_joint_left_rim,Axis_joint_left_rim,joint_left_rim,continuous,-0.175,-0.092,-0.041947,1.5708,-0.002359,3.1416,base_link,0,0,1,,,,,,,,,,,,
link_left_tyre,5.55111512312578E-17,0,0.012,0,0,0,0.00856487122656644,4.45967200170225E-06,2.77374126718516E-37,1.89711423412783E-36,4.45967200170225E-06,2.9846536251347E-37,8.22926245649565E-06,0,0,0,0,0,0,package://rocr/meshes/link_left_tyre.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://rocr/meshes/link_left_tyre.STL,,tyre_diff-1,Origin_joint_right_tyre2,,joint_left_tyre,fixed,0,0,0,3.1416,0,3.1392,link_left_rim,0,0,0,,,,,,,,,,,,
link_rear_wheel,-0.00136107293497366,0.0167139784122666,0.000497520538469617,0,0,0,0.0168994178831651,3.10259289186708E-06,-9.46684720380268E-10,8.59598375765406E-08,8.50882419569337E-06,3.05408943067438E-11,5.76434109658073E-06,0,0,0,0,0,0,package://rocr/meshes/link_rear_wheel.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://rocr/meshes/link_rear_wheel.STL,,miniCasterWheel-1,Origin_joint_rear_wheel,Axis_joint_rear_wheel,joint_rear_wheel,continuous,-0.035562,-0.0445,-0.01849,1.5708,0,0,base_link,0,1,0,,,,,,,,,,,,
